# dist1, dist2, dist3, dist4, dist5,canon1, canon2, canon3, canon4, canon5,dist_canon1, dist_canon2, dist_canon3, dist_canon4, dist_canon5,entp1, entp2, entp3, entp4, entp5, pdist1, pdist2, pdist3, pdist4, pdist5, speed_def1, speed_def2, speed_def3, speed_def4, speed_def5, speed_off1, speed_off2, speed_off3, speed_off4, speed_off5, area1, area2, area3, area4, area5
-5.608040050507453467e-01,-3.216425559762990938e-01,-1.301335580144605153e+00,4.336381035947566298e-01,-1.100083909249203407e+00,6.744569354568676900e-01,5.862791762113395144e-01,-4.107948314071458579e-02,1.406889995344755562e+00,-1.997863162372172374e-01,-4.361100294549269396e-01,2.217956259424347099e-01,-9.626662078789727239e-01,6.998697303310763562e-01,-6.204752873715906336e-01,-4.697956880995322604e-01,1.790026951344351414e+00,-6.258007380966722488e-01,-4.187447159697847004e-02,5.055246302443493212e-02,1.245986072788506593e+00,-1.590354879907383834e-01,4.623499821009255384e-01,1.038048762601532671e+00,2.359955058153091922e+00,4.769122401243251763e-02,6.838695945363720829e-01,2.601840872153026729e-01,-1.833572450570249701e-01,7.264025153561345927e-02,-3.391947846412394357e-02,-4.256484154700003464e-02,-3.131737068354366604e-01,-1.257769843533787624e+00,-4.638580831929817183e-01,-6.422995944561203929e-01,-9.363758806405417801e-01,-5.337437655136637593e-01,-7.994662811132822178e-01,-8.189077344224381383e-01,-1.041187938720681050e+00,2.211623433305468789e-01,-3.315248298656494619e-01,2.561608912973116214e-01,7.819233715988285205e-01,1.000000000000000000e+00
1.433003478262468766e+00,-7.764217441008555154e-01,-1.519280338453279922e-01,-6.296317098919543831e-01,-6.978644159069995467e-01,5.849473229734829527e-01,-9.116667352881797637e-01,-1.097384818168306353e+00,-9.139341815750371412e-01,-1.050392116812682852e+00,1.353220901784515373e+00,-7.546939161534064189e-01,-5.710044603147820252e-01,-5.357593371283518868e-01,-7.130800729305558638e-01,-2.121877781390638373e-01,-9.715996144960126202e-02,-6.296364845587812953e-01,8.573603262911247969e-01,-3.179213528152186607e-01,-9.586260162490242154e-01,-4.342170950164219723e-01,-5.505226510114697991e-01,-5.075138324788805999e-01,-6.378337365315572827e-01,-6.969279421520184759e-01,-4.134445158203242099e-01,1.555638819210727608e-01,-7.881340208394110869e-01,-6.739392966827862930e-01,-1.013640077968369413e+00,-7.406357745742800924e-01,-3.109224029444062065e-01,-3.909165482139925762e-01,-7.226474168913102347e-02,-4.845901354780430270e-01,8.914436438120943995e-01,-4.786299733361730202e-01,-1.716198925818917254e-01,1.886655729854017083e-01,3.059286679664885433e-01,8.366435176514120942e-01,1.266014832245817789e+00,-3.100376999445798365e+00,8.541710761322572898e-01,1.000000000000000000e+00
-6.257948821868548617e-01,-8.177831873752582359e-01,-2.263393758472641293e-01,-2.901693983823668693e-02,-1.027741248942349861e+00,-1.012667995615465610e+00,-8.124139707550480649e-01,-1.036826955371859205e+00,-1.245755411737765161e+00,-9.617183492372775033e-01,-7.623090978848655608e-01,-2.273345109383601292e-01,-5.847857044821828110e-01,-6.845276297443502189e-01,-6.728286934170697453e-01,-4.528631765386700314e-01,-9.821485507593068209e-02,-6.451871992794855348e-01,-1.276068714593244557e+00,1.089711676232967941e+00,-6.183610552833197493e-01,-5.752436714479501889e-01,-5.618872346981023114e-01,-8.253387487154041358e-01,-8.362641532604623285e-01,-9.271684186962284580e-01,6.282132427507642891e-01,-5.251098839244302402e-02,-4.276290954514917475e-01,-1.085743971144984416e-01,-5.217319454633022602e-01,7.351785928904787104e-01,2.771570760989265358e-01,-6.560779905701000780e-01,8.872409524092444988e-01,-3.917650851552338387e-01,7.192651416236909290e-01,1.300896794954826685e+00,-1.791364203977560132e-01,1.134716713640861796e+00,5.054395200984118652e-01,-9.548290130749090832e-01,1.464742238917884909e-01,1.134589924950692996e+00,-7.638466909241655722e-01,1.000000000000000000e+00
-6.505435274676395485e-01,-1.378405122472122990e+00,-3.867534413650713931e-01,-4.080182682650038695e-01,-2.961510827491162789e-01,-9.918561751265315696e-01,-8.558279549592682223e-01,-6.049776284824971428e-01,-1.123838578684879463e+00,-1.219991216546229662e+00,-6.819081370950207388e-01,-1.666080563565492501e+00,-3.883537484265548456e-01,-5.374656022618534701e-01,-8.092288455524487834e-01,-5.188665506202844169e-01,-1.018337974255965728e+00,1.959106879584763705e+00,-7.977942010918497306e-01,-1.139090376720216291e+00,-3.498308251193065765e-01,4.757615759741914106e-03,-1.116440518778699875e+00,-9.355587513562442226e-01,-7.830575392539602664e-01,-8.476633960020024672e-02,-3.925520248413860713e-01,-1.658233556070548564e-01,-1.008904809534583391e+00,-1.657356739661781098e-01,2.910761064326508607e-01,3.084476016647779151e-01,1.554657385047966578e+00,-9.736124302629944882e-01,1.518136814292962156e-01,4.917101418078888564e+00,2.499164606626932184e+00,3.499214150708956916e-01,9.076037189371023439e-01,-1.264478170719097516e+00,-9.079275385122120845e-01,-8.122599891262998195e-01,1.742861486024087192e+00,4.684532861945428506e-01,-3.345928504669742898e-01,1.000000000000000000e+00
7.646349496557097725e-01,-2.804139246957442211e-01,-1.514379427791971100e+00,-1.002147381515141378e+00,5.846257156040394198e-01,2.518236437042286280e+00,7.440026354058663083e-01,-5.820649400265994755e-01,1.143939311918363150e-01,1.437655695366216957e+00,7.515387358505678517e-01,7.693560359672861615e-02,-6.872577374637998116e-01,-5.926829549501818617e-01,7.247260369930478285e-01,-1.695845118553950703e+00,4.997883432236680523e-01,8.674128363616195880e-01,-4.112784667092500568e-01,-1.139090376720216291e+00,3.629734265848299501e-01,2.341545554761980785e+00,5.495709492936715623e-01,1.717830148539652990e+00,5.916888430069903171e-01,-1.591363438778108652e-01,1.116276180709774968e+00,-3.484232899021705854e-01,5.727834319629349080e-01,-1.120281846211749421e+00,-5.527152529015386673e-01,1.323564819006794124e+00,1.245158189015978856e+00,8.570437861834924176e-01,-1.179313655858479581e+00,-3.848333277875008816e-03,3.858377695781545214e-01,-1.220580759065446719e+00,-1.225561000017370228e+00,-2.711578756208803953e-01,-9.384811233490638616e-01,-5.614543371416548245e-01,8.634270959962289105e-01,1.220550790424387744e+00,-5.413073298735836536e-01,1.000000000000000000e+00
1.196305204961985558e+00,6.638035733790768056e-01,-4.053171947654045648e-01,1.398334459494813720e+00,-7.183915840103509698e-01,9.444843679001778680e-01,9.762817341900611456e-01,4.933104891412830040e-01,1.316901778553464464e+00,4.622353657176330177e-01,1.585509345261252534e+00,1.385988309450282951e+00,1.711706412391953980e-01,1.568771411220269529e+00,-5.196488437014773476e-01,4.743968290154807477e-01,2.311811361736585635e+00,7.998473235702933115e-01,7.737922558121572703e-01,-1.139090376720216291e+00,-2.823493757116582459e-01,-1.682745648387335979e-01,5.498262250666906548e-01,-1.016948342802213467e+00,2.456912159589829781e+00,6.504012721610665793e-01,6.421867038575193032e-01,6.650385937143769022e-01,4.708960620695691879e-01,-5.010110509127376766e-01,-1.135161350865114410e-01,-8.181414380268324515e-02,-5.390942250660048229e-02,-1.267388101014186308e-01,-5.323891083315105410e-01,-2.650003960936910818e-01,-6.976708454708601126e-01,-7.767718789689668224e-01,-9.100898216422605991e-01,-2.304658498799114774e-01,3.988127603673227162e-01,-1.781454732331660518e+00,1.114287251091344189e+00,1.207386280443833115e+00,-7.463976738840667480e-01,1.000000000000000000e+00
-5.932886297051807034e-01,2.428051758397302251e+00,-7.873662988319971023e-02,-5.281331224687015879e-01,-9.493769853230195066e-01,-8.740962414072990239e-01,1.346368622867177844e+00,-8.395245034211753499e-01,-8.522729133169965055e-01,-9.597633340185256490e-01,-5.208443598106510253e-01,2.211028449131975826e+00,-5.584317497676393183e-01,-6.802238756587178914e-01,-9.253285206407589891e-01,7.795679055520906564e-01,-6.611601943164054918e-01,-7.673862656434614349e-02,-1.135501639353653780e-01,-4.588015700139490005e-01,-3.277788340132520850e-01,-1.116339715264307975e+00,1.817744663859430565e+00,-5.197674167143279123e-01,-3.364196808068425359e-01,-3.242789362103801754e-01,2.948532136204086163e-01,2.231662832485203363e-01,-8.219739751239849568e-01,4.535197640632966376e-01,-3.796930068825454252e-01,-5.859623195403848017e-01,-3.586159064269508479e-01,-5.775870266688072352e-01,2.491805341605482504e-02,2.571305316978177991e-01,-1.804247876336590450e-01,-2.504406199927212695e-01,3.010090838272690972e-01,-3.837857094339344743e-01,2.155721853580732927e-01,-6.569753091755704544e-01,-2.208126157401680167e+00,-3.193386222382139095e-01,2.754760685177316315e+00,1.000000000000000000e+00
1.340260929502901543e+00,-5.195322101560148065e-01,8.572563585699014554e-01,-9.204948397366278234e-01,-1.243250722897356164e+00,8.202094543285863848e-01,-9.417990674161984543e-01,-8.914254530866754234e-01,-9.732265063700530350e-01,-1.003954591322235856e+00,1.525621911154593890e+00,-7.287050993858256165e-01,-1.056464643270454834e-01,-8.993932587933182177e-01,-9.088251352257149529e-01,-3.424692373721509586e-01,-1.140583020154757543e+00,-4.714294288597580818e-01,-1.276068714593244557e+00,8.078562040015385692e-01,-1.104785287257615378e+00,-5.724856518252401799e-02,-6.097202847984686258e-01,-4.922033574555523816e-01,-7.639833185387562287e-01,3.172952560552593781e-01,1.430748479740666879e+00,-7.106512707511088989e-01,-9.652734473934837522e-01,3.247432089287113355e-01,-2.912523195953794497e-01,6.727679399448699415e-01,-6.072006606799956741e-01,-7.432846492350518863e-01,9.322709974415288592e-01,1.551682360490571067e-01,-3.799147721537021738e-01,1.727307363613880709e+00,-1.217997877698585363e+00,1.566417704964234936e+00,-1.004672449557414637e+00,2.104883205496462573e+00,-2.140138745882181670e+00,-2.458356729037934341e-01,9.216639428714038518e-01,1.000000000000000000e+00
-1.110800352560953996e+00,-1.066368750470124471e+00,5.773146464027079094e-01,-7.957085265035108712e-01,1.090754444999094686e+00,1.005204057320649574e-01,-1.081748211078208816e-01,1.018077834998539766e+00,3.805212366216209063e-01,1.376800819887539662e+00,-8.484184090516857513e-01,-5.546072444254350753e-01,6.391387718381975613e-01,-4.116927915481655154e-01,1.297505013220969783e+00,1.113175290748581459e-01,1.662951070607643134e+00,5.685903533877946225e-01,-3.767877370092523881e-01,1.058345568647743207e+00,7.351674490654772631e-01,-5.449392807440123221e-01,-5.442030703064613117e-01,2.305366701615652048e+00,-5.810140586001785179e-01,3.378940045180341745e+00,2.993355831113491128e-01,-2.675728823117053401e-01,2.106659411027663076e+00,2.339247147228898704e+00,1.050603566393842891e+00,-3.118342105995698388e-01,-2.638176151400495884e-01,1.785416710387048300e-01,5.848616990082154965e-01,-6.161480131753777068e-01,-2.259504174758649175e-01,-8.886991298972893860e-01,-4.811237272995513292e-01,-3.691973911065667968e-01,1.147233528752477971e+00,5.383853100701744276e-01,3.747775400493098125e-02,-1.054676217058386767e+00,-5.965340815576437583e-01,1.000000000000000000e+00
-5.832798322565231341e-01,-1.965521865717068384e-01,-6.961762689379803470e-01,-1.401308567441456931e+00,1.216955769224044720e-01,-7.536972717184950987e-01,-6.610736786502269258e-01,-1.113080301498562630e+00,-8.863385274096522437e-01,-1.010458382342034112e+00,-5.298002200140508045e-01,-3.274945722720804531e-01,-6.284729743933620272e-01,-1.218589085420268114e+00,-6.293177192533874198e-01,2.311932554898546432e-01,1.040425413444243663e+00,-1.268904012058657882e+00,-1.276068714593244557e+00,7.714177507920338961e-02,-4.672159755943191550e-01,-6.224463348141459074e-01,-3.438741496025603528e-01,-4.448741419996544155e-01,-7.690519397430083393e-01,-2.342777965571517518e-01,-9.349361060747036767e-01,-1.840757198745225920e-01,1.804355012200942465e-01,-7.107268900314032134e-01,-7.516283936228129736e-02,-5.261727809449460169e-01,1.837981698748102355e-01,6.634370578746047187e-01,5.801590359281298855e-03,7.556119328674215652e-01,1.302700958452844393e+00,-1.513363772568943055e-02,8.732690728106700107e-01,4.968425467907259807e-01,1.088439914893133631e+00,9.435282295395478469e-01,-2.054714336709132727e+00,-6.757412775486160150e-01,5.164369798702267422e-01,1.000000000000000000e+00
-1.266588993414046183e+00,-6.784013551954461985e-01,4.001412661807161597e-01,1.981060893435173387e-01,-1.174881977877846539e+00,-1.132926817433149047e+00,-1.145955464915864308e+00,-9.328046854553891931e-01,-9.962585507986991828e-01,-1.066497285968730946e+00,-1.094451369826828557e+00,-8.755704673999065157e-01,-3.784928273265306675e-01,-2.047352156137429158e-01,-1.038625658077604985e+00,-4.429558061391520307e-01,-1.593197099912844417e+00,-4.663337324750176927e-01,-3.678218587894750979e-01,-1.139090376720216291e+00,-6.200453107345623716e-01,-4.650531706120475950e-01,-7.189658508744820598e-01,-5.785976115836245492e-01,-4.797563499218869265e-01,-3.958818277336197400e-01,-4.010254452173973583e-01,-4.363112924300598938e-01,6.382890623415198306e-01,5.937556461553281650e-01,-2.544214305865640791e-01,-5.388323396194940607e-01,-6.214759481175350375e-01,-2.425439657037306296e-01,-3.604027378815689575e-01,5.714819773175141204e-04,-2.798885282964169718e-01,3.913748771925682490e-01,5.288607474909016171e-01,-3.998453193176312315e-01,-3.631976810310300063e-01,-1.291684786065140124e-02,-1.260944039061672184e+00,2.042503556738490544e-01,1.265754683610730735e+00,1.000000000000000000e+00
